id,ident,continent,iso_country,iso_region
340998,JP-1383,AS,JP,JP-13
340999,JP-1384,AS,JP,JP-13
341000,JP-1385,AS,JP,JP-13
341001,JP-1386,AS,JP,JP-13
341002,JP-1387,AS,JP,JP-13
341003,JP-1388,AS,JP,JP-13
341004,JP-1389,AS,JP,JP-13
341006,JP-1390,AS,JP,JP-13
341007,JP-1391,AS,JP,JP-13
341008,JP-1392,AS,JP,JP-13
341009,JP-1393,AS,JP,JP-13
341010,JP-1394,AS,JP,JP-13
341011,JP-1395,AS,JP,JP-13
341012,JP-1396,AS,JP,JP-13
341013,JP-1397,AS,JP,JP-13
341014,JP-1398,AS,JP,JP-13
341015,JP-1399,AS,JP,JP-13
341016,JP-1400,AS,JP,JP-13
341017,JP-1401,AS,JP,JP-13
341018,JP-1402,AS,JP,JP-13
341019,JP-1403,AS,JP,JP-13
341183,JP-1404,AS,JP,JP-12
341184,JP-1405,AS,JP,JP-12
341185,JP-1406,AS,JP,JP-13
341188,JP-1407,AS,JP,JP-22
341189,JP-1408,AS,JP,JP-22
341194,JP-1409,AS,JP,JP-27
341195,JP-1410,AS,JP,JP-27
341196,JP-1411,AS,JP,JP-27
341200,JP-1412,AS,JP,JP-27
341201,JP-1413,AS,JP,JP-27
341202,JP-1414,AS,JP,JP-27
341203,JP-1415,AS,JP,JP-27
341204,JP-1416,AS,JP,JP-27
341205,JP-1417,AS,JP,JP-27
341206,JP-1418,AS,JP,JP-27
341207,JP-1419,AS,JP,JP-27
341208,JP-1420,AS,JP,JP-27
341209,JP-1421,AS,JP,JP-27
341210,JP-1422,AS,JP,JP-27
341211,JP-1423,AS,JP,JP-27
341212,JP-1424,AS,JP,JP-27
341213,JP-1425,AS,JP,JP-27
341214,JP-1426,AS,JP,JP-27
341215,JP-1427,AS,JP,JP-27
341216,JP-1428,AS,JP,JP-27
341217,JP-1429,AS,JP,JP-27
341218,JP-1430,AS,JP,JP-27
341219,JP-1431,AS,JP,JP-27
341220,JP-1432,AS,JP,JP-27
341221,JP-1433,AS,JP,JP-27
341222,JP-1434,AS,JP,JP-27
341223,JP-1435,AS,JP,JP-27
341224,JP-1436,AS,JP,JP-27
341225,JP-1437,AS,JP,JP-27
341226,JP-1438,AS,JP,JP-27
341291,JP-1439,AS,JP,JP-27
341292,JP-1440,AS,JP,JP-27
341293,JP-1441,AS,JP,JP-27
341294,JP-1442,AS,JP,JP-27
341295,JP-1443,AS,JP,JP-27
341296,JP-1444,AS,JP,JP-27
341297,JP-1445,AS,JP,JP-27
341298,JP-1446,AS,JP,JP-27
341299,JP-1447,AS,JP,JP-27
341300,JP-1448,AS,JP,JP-27
341301,JP-1449,AS,JP,JP-27
341302,JP-1450,AS,JP,JP-27
341303,JP-1451,AS,JP,JP-27
341304,JP-1452,AS,JP,JP-27
341305,JP-1453,AS,JP,JP-27
341306,JP-1454,AS,JP,JP-27
341307,JP-1455,AS,JP,JP-27
341308,JP-1456,AS,JP,JP-27
341309,JP-1457,AS,JP,JP-27
341310,JP-1458,AS,JP,JP-27
341311,JP-1459,AS,JP,JP-27
341312,JP-1460,AS,JP,JP-27
341313,JP-1461,AS,JP,JP-27
341314,JP-1462,AS,JP,JP-27
341315,JP-1463,AS,JP,JP-27
341316,JP-1464,AS,JP,JP-27
341317,JP-1465,AS,JP,JP-27
341320,JP-1466,AS,JP,JP-27
341321,JP-1467,AS,JP,JP-27
341322,JP-1468,AS,JP,JP-27
341323,JP-1469,AS,JP,JP-27
341324,JP-1470,AS,JP,JP-27
341325,JP-1471,AS,JP,JP-27
341326,JP-1472,AS,JP,JP-27
341327,JP-1473,AS,JP,JP-27
341328,JP-1474,AS,JP,JP-27
341329,JP-1475,AS,JP,JP-27
341330,JP-1476,AS,JP,JP-27
341331,JP-1477,AS,JP,JP-27
341332,JP-1478,AS,JP,JP-27
341333,JP-1479,AS,JP,JP-27
341334,JP-1480,AS,JP,JP-27
341335,JP-1481,AS,JP,JP-27
341336,JP-1482,AS,JP,JP-27
341340,JP-1483,AS,JP,JP-27
341341,JP-1484,AS,JP,JP-27
341342,JP-1485,AS,JP,JP-27
341343,JP-1486,AS,JP,JP-27
341344,JP-1487,AS,JP,JP-27
341345,JP-1488,AS,JP,JP-27
341346,JP-1489,AS,JP,JP-27
341347,JP-1490,AS,JP,JP-27
341348,JP-1491,AS,JP,JP-27
341349,JP-1492,AS,JP,JP-27
341350,JP-1493,AS,JP,JP-27
341351,JP-1494,AS,JP,JP-27
341352,JP-1495,AS,JP,JP-27
341353,JP-1496,AS,JP,JP-27
341354,JP-1497,AS,JP,JP-27
341355,JP-1498,AS,JP,JP-27
341356,JP-1499,AS,JP,JP-27
341357,JP-1500,AS,JP,JP-27
341358,JP-1501,AS,JP,JP-27
341359,JP-1502,AS,JP,JP-27
341360,JP-1503,AS,JP,JP-27
341361,JP-1504,AS,JP,JP-27
341363,JP-1505,AS,JP,JP-27
341364,JP-1506,AS,JP,JP-27
341365,JP-1507,AS,JP,JP-27
341366,JP-1508,AS,JP,JP-27
341367,JP-1509,AS,JP,JP-22
341385,JP-1510,AS,JP,JP-13
341387,JP-1511,AS,JP,JP-13
341399,JP-1512,AS,JP,JP-13
341400,JP-1513,AS,JP,JP-13
341407,JP-1514,AS,JP,JP-13
341415,JP-1515,AS,JP,JP-13
341420,JP-1516,AS,JP,JP-13
341421,JP-1517,AS,JP,JP-13
341422,JP-1518,AS,JP,JP-13
341423,JP-1519,AS,JP,JP-13
341424,JP-1520,AS,JP,JP-13
341425,JP-1521,AS,JP,JP-13
341426,JP-1522,AS,JP,JP-14
341433,JP-1523,AS,JP,JP-13
341434,JP-1524,AS,JP,JP-13
341435,JP-1525,AS,JP,JP-13
341436,JP-1526,AS,JP,JP-13
341437,JP-1527,AS,JP,JP-13
341438,JP-1528,AS,JP,JP-13
341439,JP-1529,AS,JP,JP-14
341440,JP-1530,AS,JP,JP-14
341441,JP-1531,AS,JP,JP-14
341442,JP-1532,AS,JP,JP-14
341443,JP-1533,AS,JP,JP-14
341444,JP-1534,AS,JP,JP-14
341446,JP-1535,AS,JP,JP-13
341447,JP-1536,AS,JP,JP-14
341455,JP-1537,AS,JP,JP-11
341456,JP-1538,AS,JP,JP-35
341457,JP-1539,AS,JP,JP-35
341458,JP-1540,AS,JP,JP-35
341460,JP-1541,AS,JP,JP-13
341461,JP-1542,AS,JP,JP-13
341462,JP-1543,AS,JP,JP-13
341463,JP-1544,AS,JP,JP-13
341464,JP-1545,AS,JP,JP-13
341465,JP-1546,AS,JP,JP-08
341512,JP-1547,AS,JP,JP-12
341513,JP-1548,AS,JP,JP-12
341514,JP-1549,AS,JP,JP-12
341515,JP-1550,AS,JP,JP-12
341516,JP-1551,AS,JP,JP-12
341517,JP-1552,AS,JP,JP-12
341518,JP-1553,AS,JP,JP-12
341530,JP-1554,AS,JP,JP-11
341539,JP-1555,AS,JP,JP-13
341540,JP-1556,AS,JP,JP-13
341541,JP-1557,AS,JP,JP-13
341542,JP-1558,AS,JP,JP-13
341555,JP-1559,AS,JP,JP-22
341556,JP-1560,AS,JP,JP-22
341557,JP-1561,AS,JP,JP-22
341558,JP-1562,AS,JP,JP-22
341559,JP-1563,AS,JP,JP-22
341561,JP-1564,AS,JP,JP-22
341563,JP-1565,AS,JP,JP-22
341564,JP-1566,AS,JP,JP-22
341565,JP-1567,AS,JP,JP-22
341566,JP-1568,AS,JP,JP-22
341567,JP-1569,AS,JP,JP-22
341568,JP-1570,AS,JP,JP-22
341569,JP-1571,AS,JP,JP-22
341571,JP-1572,AS,JP,JP-33
341572,JP-1573,AS,JP,JP-33
341573,JP-1574,AS,JP,JP-33
341575,JP-1575,AS,JP,JP-34
341576,JP-1576,AS,JP,JP-26
341577,JP-1577,AS,JP,JP-26
341578,JP-1578,AS,JP,JP-26
341770,JP-1579,AS,JP,JP-11
341771,JP-1580,AS,JP,JP-11
341772,JP-1581,AS,JP,JP-11
341773,JP-1582,AS,JP,JP-11
341774,JP-1583,AS,JP,JP-11
341847,JP-1584,AS,JP,JP-07
341848,JP-1585,AS,JP,JP-07
341850,JP-1586,AS,JP,JP-07
341851,JP-1587,AS,JP,JP-07
341852,JP-1588,AS,JP,JP-15
341853,JP-1589,AS,JP,JP-15
341854,JP-1590,AS,JP,JP-09
341855,JP-1591,AS,JP,JP-15
341856,JP-1592,AS,JP,JP-04
341857,JP-1593,AS,JP,JP-10
341892,JP-1594,AS,JP,JP-28
341893,JP-1595,AS,JP,JP-28
341894,JP-1596,AS,JP,JP-27
341895,JP-1597,AS,JP,JP-28
341896,JP-1598,AS,JP,JP-28
341897,JP-1599,AS,JP,JP-28
341904,JP-1600,AS,JP,JP-06
341905,JP-1601,AS,JP,JP-05
341906,JP-1602,AS,JP,JP-06
341907,JP-1603,AS,JP,JP-06
341908,JP-1604,AS,JP,JP-03
341909,JP-1605,AS,JP,JP-04
341910,JP-1606,AS,JP,JP-04
341911,JP-1607,AS,JP,JP-04
342205,JP-1608,AS,JP,JP-13
342206,JP-1609,AS,JP,JP-13
342207,JP-1610,AS,JP,JP-13
342243,JP-1611,AS,JP,JP-06
342351,JP-1612,AS,JP,JP-13
342354,JP-1613,AS,JP,JP-21
342355,JP-1614,AS,JP,JP-21
342356,JP-1615,AS,JP,JP-30
342387,JP-1616,AS,JP,JP-11
342388,JP-1617,AS,JP,JP-14
342389,JP-1618,AS,JP,JP-14
342390,JP-1619,AS,JP,JP-14
342391,JP-1620,AS,JP,JP-14
342392,JP-1621,AS,JP,JP-14
342393,JP-1622,AS,JP,JP-14
342394,JP-1623,AS,JP,JP-12
342395,JP-1624,AS,JP,JP-12
342400,JP-1625,AS,JP,JP-13
342401,JP-1626,AS,JP,JP-13
342402,JP-1627,AS,JP,JP-13
342403,JP-1628,AS,JP,JP-13
342404,JP-1629,AS,JP,JP-13
342405,JP-1630,AS,JP,JP-13
342411,JP-1631,AS,JP,JP-13
342412,JP-1632,AS,JP,JP-13
342413,JP-1633,AS,JP,JP-13
342414,JP-1634,AS,JP,JP-13
342468,JP-1635,AS,JP,JP-12
342541,JP-1636,AS,JP,JP-14
342558,JP-1637,AS,JP,JP-13
342559,JP-1638,AS,JP,JP-13
342560,JP-1639,AS,JP,JP-13
342566,JP-1640,AS,JP,JP-13
342567,JP-1641,AS,JP,JP-13
342568,JP-1642,AS,JP,JP-13
342569,JP-1643,AS,JP,JP-13
342570,JP-1644,AS,JP,JP-13
342571,JP-1645,AS,JP,JP-27
342572,JP-1646,AS,JP,JP-27
342573,JP-1647,AS,JP,JP-27
342574,JP-1648,AS,JP,JP-27
342575,JP-1649,AS,JP,JP-27
342576,JP-1650,AS,JP,JP-27
342577,JP-1651,AS,JP,JP-27
342898,JP-1652,AS,JP,JP-01
342899,JP-1653,AS,JP,JP-01
342900,JP-1654,AS,JP,JP-01
342901,JP-1655,AS,JP,JP-01
342902,JP-1656,AS,JP,JP-01
342903,JP-1657,AS,JP,JP-23
342909,JP-1658,AS,JP,JP-01
342910,JP-1659,AS,JP,JP-01
342911,JP-1660,AS,JP,JP-01
342914,JP-1661,AS,JP,JP-02
342993,JP-1662,AS,JP,JP-26
343095,JP-1663,AS,JP,JP-13
343128,JP-1664,AS,JP,JP-23
343129,JP-1665,AS,JP,JP-13
343130,JP-1666,AS,JP,JP-13
343325,JP-1667,AS,JP,JP-01
343326,JP-1668,AS,JP,JP-01
343327,JP-1669,AS,JP,JP-19
343328,JP-1670,AS,JP,JP-13
343329,JP-1671,AS,JP,JP-13
343330,JP-1672,AS,JP,JP-23
343331,JP-1673,AS,JP,JP-23
343332,JP-1674,AS,JP,JP-23
343333,JP-1675,AS,JP,JP-23
343334,JP-1676,AS,JP,JP-23
343335,JP-1677,AS,JP,JP-23
343336,JP-1678,AS,JP,JP-22
343337,JP-1679,AS,JP,JP-23
343338,JP-1680,AS,JP,JP-15
343339,JP-1681,AS,JP,JP-23
343340,JP-1682,AS,JP,JP-23
343352,JP-1683,AS,JP,JP-27
343353,JP-1684,AS,JP,JP-23
343354,JP-1685,AS,JP,JP-23
343355,JP-1686,AS,JP,JP-23
343356,JP-1687,AS,JP,JP-23
343357,JP-1688,AS,JP,JP-39
343358,JP-1689,AS,JP,JP-36
343359,JP-1690,AS,JP,JP-28
343360,JP-1691,AS,JP,JP-28
343361,JP-1692,AS,JP,JP-28
343362,JP-1693,AS,JP,JP-26
343363,JP-1694,AS,JP,JP-26
343364,JP-1695,AS,JP,JP-40
343369,JP-1696,AS,JP,JP-01
343370,JP-1697,AS,JP,JP-13
343371,JP-1698,AS,JP,JP-13
343372,JP-1699,AS,JP,JP-13
343377,JP-1700,AS,JP,JP-14
343378,JP-1701,AS,JP,JP-14
343402,JP-1702,AS,JP,JP-34
343411,JP-1703,AS,JP,JP-13
343432,JP-1704,AS,JP,JP-12
343433,JP-1705,AS,JP,JP-12
343434,JP-1706,AS,JP,JP-27
343435,JP-1707,AS,JP,JP-27
343436,JP-1708,AS,JP,JP-27
343440,JP-1709,AS,JP,JP-27
343474,JP-1710,AS,JP,JP-01
343475,JP-1711,AS,JP,JP-01
343476,JP-1712,AS,JP,JP-01
343477,JP-1713,AS,JP,JP-27
343478,JP-1714,AS,JP,JP-27
343479,JP-1715,AS,JP,JP-27
343480,JP-1716,AS,JP,JP-01
343484,JP-1717,AS,JP,JP-27
343485,JP-1718,AS,JP,JP-27
343486,JP-1719,AS,JP,JP-27
343487,JP-1720,AS,JP,JP-27
343488,JP-1721,AS,JP,JP-27
343489,JP-1722,AS,JP,JP-27
343490,JP-1723,AS,JP,JP-27
343491,JP-1724,AS,JP,JP-27
343492,JP-1725,AS,JP,JP-27
343493,JP-1726,AS,JP,JP-27
343494,JP-1727,AS,JP,JP-27
343495,JP-1728,AS,JP,JP-27
343496,JP-1729,AS,JP,JP-27
343497,JP-1730,AS,JP,JP-27
343498,JP-1731,AS,JP,JP-27
343499,JP-1732,AS,JP,JP-27
343500,JP-1733,AS,JP,JP-27
343501,JP-1734,AS,JP,JP-27
343502,JP-1735,AS,JP,JP-27
343503,JP-1736,AS,JP,JP-27
343504,JP-1737,AS,JP,JP-27
343505,JP-1738,AS,JP,JP-13
343506,JP-1739,AS,JP,JP-13
343507,JP-1740,AS,JP,JP-13
343508,JP-1741,AS,JP,JP-13
343509,JP-1742,AS,JP,JP-13
343510,JP-1743,AS,JP,JP-13
343511,JP-1744,AS,JP,JP-13
343512,JP-1745,AS,JP,JP-01
343519,JP-1746,AS,JP,JP-13
343520,JP-1747,AS,JP,JP-13
343558,JP-1748,AS,JP,JP-13
343559,JP-1749,AS,JP,JP-13
343560,JP-1750,AS,JP,JP-13
343561,JP-1751,AS,JP,JP-13
343562,JP-1752,AS,JP,JP-13
343563,JP-1753,AS,JP,JP-13
343564,JP-1754,AS,JP,JP-13
343565,JP-1755,AS,JP,JP-13
343566,JP-1756,AS,JP,JP-13
343567,JP-1757,AS,JP,JP-13
343568,JP-1758,AS,JP,JP-13
343569,JP-1759,AS,JP,JP-13
343570,JP-1760,AS,JP,JP-13
343571,JP-1761,AS,JP,JP-13
343572,JP-1762,AS,JP,JP-13
343573,JP-1763,AS,JP,JP-13
343574,JP-1764,AS,JP,JP-13
343575,JP-1765,AS,JP,JP-13
343576,JP-1766,AS,JP,JP-13
343577,JP-1767,AS,JP,JP-13
343578,JP-1768,AS,JP,JP-13
343579,JP-1769,AS,JP,JP-13
343580,JP-1770,AS,JP,JP-13
343581,JP-1771,AS,JP,JP-13
343582,JP-1772,AS,JP,JP-13
343590,JP-1773,AS,JP,JP-13
343591,JP-1774,AS,JP,JP-23
343592,JP-1775,AS,JP,JP-23
343593,JP-1776,AS,JP,JP-23
343594,JP-1777,AS,JP,JP-23
343595,JP-1778,AS,JP,JP-23
343596,JP-1779,AS,JP,JP-23
343597,JP-1780,AS,JP,JP-23
343598,JP-1781,AS,JP,JP-23
343599,JP-1782,AS,JP,JP-23
343600,JP-1783,AS,JP,JP-23
343601,JP-1784,AS,JP,JP-23
343602,JP-1785,AS,JP,JP-23
343603,JP-1786,AS,JP,JP-23
343604,JP-1787,AS,JP,JP-23
343605,JP-1788,AS,JP,JP-23
343606,JP-1789,AS,JP,JP-23
343607,JP-1790,AS,JP,JP-23
343608,JP-1791,AS,JP,JP-23
343609,JP-1792,AS,JP,JP-23
343610,JP-1793,AS,JP,JP-13
343611,JP-1794,AS,JP,JP-13
343612,JP-1795,AS,JP,JP-13
343613,JP-1796,AS,JP,JP-32
343615,JP-1797,AS,JP,JP-32
343616,JP-1798,AS,JP,JP-32
343617,JP-1799,AS,JP,JP-32
343618,JP-1800,AS,JP,JP-32
343619,JP-1801,AS,JP,JP-34
343620,JP-1802,AS,JP,JP-34
343621,JP-1803,AS,JP,JP-34
343622,JP-1804,AS,JP,JP-35
343623,JP-1805,AS,JP,JP-34
343624,JP-1806,AS,JP,JP-32
343625,JP-1807,AS,JP,JP-32
343626,JP-1808,AS,JP,JP-32
343627,JP-1809,AS,JP,JP-34
343628,JP-1810,AS,JP,JP-35
343629,JP-1811,AS,JP,JP-35
343630,JP-1812,AS,JP,JP-32
343631,JP-1813,AS,JP,JP-32
343632,JP-1814,AS,JP,JP-13
343633,JP-1815,AS,JP,JP-32
343634,JP-1816,AS,JP,JP-32
343635,JP-1817,AS,JP,JP-14
343636,JP-1818,AS,JP,JP-14
343637,JP-1819,AS,JP,JP-10
343638,JP-1820,AS,JP,JP-10
343639,JP-1821,AS,JP,JP-10
343640,JP-1822,AS,JP,JP-46
343641,JP-1823,AS,JP,JP-46
343642,JP-1824,AS,JP,JP-46
343644,JP-1825,AS,JP,JP-43
343645,JP-1826,AS,JP,JP-43
343646,JP-1827,AS,JP,JP-43
343647,JP-1828,AS,JP,JP-44
343648,JP-1829,AS,JP,JP-44
343649,JP-1830,AS,JP,JP-44
343650,JP-1831,AS,JP,JP-44
343651,JP-1832,AS,JP,JP-44
343652,JP-1833,AS,JP,JP-40
343653,JP-1834,AS,JP,JP-40
343658,JP-1835,AS,JP,JP-26
343659,JP-1836,AS,JP,JP-27
343660,JP-1837,AS,JP,JP-27
343661,JP-1838,AS,JP,JP-27
343662,JP-1839,AS,JP,JP-27
343663,JP-1840,AS,JP,JP-27
343664,JP-1841,AS,JP,JP-27
343665,JP-1842,AS,JP,JP-27
343666,JP-1843,AS,JP,JP-27
343667,JP-1844,AS,JP,JP-27
343668,JP-1845,AS,JP,JP-28
343669,JP-1846,AS,JP,JP-28
343670,JP-1847,AS,JP,JP-28
343671,JP-1848,AS,JP,JP-28
343672,JP-1849,AS,JP,JP-28
343673,JP-1850,AS,JP,JP-33
343674,JP-1851,AS,JP,JP-33
343675,JP-1852,AS,JP,JP-33
343676,JP-1853,AS,JP,JP-26
343677,JP-1854,AS,JP,JP-09
343678,JP-1855,AS,JP,JP-13
343679,JP-1856,AS,JP,JP-13
343680,JP-1857,AS,JP,JP-13
343681,JP-1858,AS,JP,JP-34
343682,JP-1859,AS,JP,JP-28
343684,JP-1860,AS,JP,JP-27
343685,JP-1861,AS,JP,JP-27
343686,JP-1862,AS,JP,JP-27
343687,JP-1863,AS,JP,JP-13
343688,JP-1864,AS,JP,JP-13
343689,JP-1865,AS,JP,JP-13
343690,JP-1866,AS,JP,JP-13
343691,JP-1867,AS,JP,JP-13
343692,JP-1868,AS,JP,JP-13
343693,JP-1869,AS,JP,JP-13
343694,JP-1870,AS,JP,JP-13
343695,JP-1871,AS,JP,JP-13
343696,JP-1872,AS,JP,JP-13
343697,JP-1873,AS,JP,JP-13
343698,JP-1874,AS,JP,JP-13
343699,JP-1875,AS,JP,JP-27
343700,JP-1876,AS,JP,JP-23
343701,JP-1877,AS,JP,JP-23
343702,JP-1878,AS,JP,JP-23
343703,JP-1879,AS,JP,JP-23
343704,JP-1880,AS,JP,JP-23
343705,JP-1881,AS,JP,JP-23
343706,JP-1882,AS,JP,JP-23
343707,JP-1883,AS,JP,JP-13
343708,JP-1884,AS,JP,JP-13
343709,JP-1885,AS,JP,JP-13
343710,JP-1886,AS,JP,JP-13
343711,JP-1887,AS,JP,JP-14
343712,JP-1888,AS,JP,JP-14
343713,JP-1889,AS,JP,JP-14
343714,JP-1890,AS,JP,JP-14
343715,JP-1891,AS,JP,JP-14
343716,JP-1892,AS,JP,JP-14
343717,JP-1893,AS,JP,JP-14
343718,JP-1894,AS,JP,JP-14
343719,JP-1895,AS,JP,JP-14
343720,JP-1896,AS,JP,JP-13
343721,JP-1897,AS,JP,JP-13
343722,JP-1898,AS,JP,JP-12
343725,JP-1899,AS,JP,JP-08
343726,JP-1900,AS,JP,JP-12
343757,JP-1901,AS,JP,JP-14
343758,JP-1902,AS,JP,JP-14
343759,JP-1903,AS,JP,JP-14
343760,JP-1904,AS,JP,JP-33
343843,JP-1905,AS,JP,JP-23
343844,JP-1906,AS,JP,JP-14
343845,JP-1907,AS,JP,JP-14
343867,JP-1908,AS,JP,JP-12
343868,JP-1909,AS,JP,JP-23
343870,JP-1910,AS,JP,JP-14
343875,JP-1911,AS,JP,JP-11
343884,JP-1912,AS,JP,JP-27
343885,JP-1913,AS,JP,JP-27
343892,JP-1914,AS,JP,JP-27
343893,JP-1915,AS,JP,JP-27
343894,JP-1916,AS,JP,JP-27
343895,JP-1917,AS,JP,JP-27
343896,JP-1918,AS,JP,JP-27
343897,JP-1919,AS,JP,JP-27
343898,JP-1920,AS,JP,JP-27
343899,JP-1921,AS,JP,JP-27
343900,JP-1922,AS,JP,JP-27
343901,JP-1923,AS,JP,JP-13
343902,JP-1924,AS,JP,JP-29
343903,JP-1925,AS,JP,JP-29
343909,JP-1926,AS,JP,JP-27
343910,JP-1927,AS,JP,JP-27
343936,JP-1928,AS,JP,JP-27
343938,JP-1929,AS,JP,JP-14
343939,JP-1930,AS,JP,JP-47
343940,JP-1931,AS,JP,JP-47
343970,JP-1932,AS,JP,JP-12
343971,JP-1933,AS,JP,JP-22
343972,JP-1934,AS,JP,JP-12
343973,JP-1935,AS,JP,JP-22
343974,JP-1936,AS,JP,JP-27
343976,JP-1937,AS,JP,JP-27
343977,JP-1938,AS,JP,JP-27
343978,JP-1939,AS,JP,JP-27
343979,JP-1940,AS,JP,JP-27
343980,JP-1941,AS,JP,JP-14
343981,JP-1942,AS,JP,JP-14
343984,JP-1943,AS,JP,JP-33
343986,JP-1944,AS,JP,JP-14
343991,JP-1945,AS,JP,JP-34
344113,JP-1946,AS,JP,JP-14
344114,JP-1947,AS,JP,JP-14
344115,JP-1948,AS,JP,JP-14
344116,JP-1949,AS,JP,JP-14
344117,JP-1950,AS,JP,JP-14
344118,JP-1951,AS,JP,JP-12
344119,JP-1952,AS,JP,JP-12
344120,JP-1953,AS,JP,JP-13
344122,JP-1954,AS,JP,JP-13
344132,JP-1955,AS,JP,JP-14
344133,JP-1956,AS,JP,JP-22
344134,JP-1957,AS,JP,JP-22
344135,JP-1958,AS,JP,JP-27
344136,JP-1959,AS,JP,JP-27
344137,JP-1960,AS,JP,JP-27
344138,JP-1961,AS,JP,JP-27
344139,JP-1962,AS,JP,JP-27
344140,JP-1963,AS,JP,JP-27
344141,JP-1964,AS,JP,JP-27
344142,JP-1965,AS,JP,JP-27
344143,JP-1966,AS,JP,JP-27
344144,JP-1967,AS,JP,JP-27
344145,JP-1968,AS,JP,JP-22
344146,JP-1969,AS,JP,JP-27
344147,JP-1970,AS,JP,JP-27
344148,JP-1971,AS,JP,JP-27
344156,JP-1972,AS,JP,JP-34
344157,JP-1973,AS,JP,JP-34
344158,JP-1974,AS,JP,JP-35
344159,JP-1975,AS,JP,JP-08
344185,JP-1976,AS,JP,JP-08
344186,JP-1977,AS,JP,JP-13
344187,JP-1978,AS,JP,JP-22
344188,JP-1979,AS,JP,JP-30
344189,JP-1980,AS,JP,JP-30
344191,JP-1981,AS,JP,JP-11
344192,JP-1982,AS,JP,JP-47
344193,JP-1983,AS,JP,JP-47
344194,JP-1984,AS,JP,JP-47
344195,JP-1985,AS,JP,JP-47
344196,JP-1986,AS,JP,JP-47
344197,JP-1987,AS,JP,JP-47
344198,JP-1988,AS,JP,JP-47
344199,JP-1989,AS,JP,JP-47
344200,JP-1990,AS,JP,JP-47
344201,JP-1991,AS,JP,JP-47
344202,JP-1992,AS,JP,JP-47
344203,JP-1993,AS,JP,JP-47
344204,JP-1994,AS,JP,JP-47
344205,JP-1995,AS,JP,JP-47
344206,JP-1996,AS,JP,JP-47
344207,JP-1997,AS,JP,JP-13
344209,JP-1998,AS,JP,JP-13
344210,JP-1999,AS,JP,JP-13
344211,JP-2000,AS,JP,JP-13
344212,JP-2001,AS,JP,JP-13
344261,JP-2002,AS,JP,JP-22
344262,JP-2003,AS,JP,JP-22
344263,JP-2004,AS,JP,JP-29
344264,JP-2005,AS,JP,JP-29
344265,JP-2006,AS,JP,JP-26
344266,JP-2007,AS,JP,JP-21
344267,JP-2008,AS,JP,JP-14
344268,JP-2009,AS,JP,JP-14
344277,JP-2010,AS,JP,JP-27
344278,JP-2011,AS,JP,JP-27
344357,JP-2012,AS,JP,JP-27
344358,JP-2013,AS,JP,JP-27
344359,JP-2014,AS,JP,JP-27
344360,JP-2015,AS,JP,JP-25
344362,JP-2016,AS,JP,JP-28
344395,JP-2017,AS,JP,JP-28
344396,JP-2018,AS,JP,JP-28
344397,JP-2019,AS,JP,JP-28
344398,JP-2020,AS,JP,JP-28
344399,JP-2021,AS,JP,JP-28
344400,JP-2022,AS,JP,JP-28
344401,JP-2023,AS,JP,JP-28
344402,JP-2024,AS,JP,JP-28
344403,JP-2025,AS,JP,JP-28
344404,JP-2026,AS,JP,JP-28
344405,JP-2027,AS,JP,JP-28
344406,JP-2028,AS,JP,JP-28
344407,JP-2029,AS,JP,JP-28
344408,JP-2030,AS,JP,JP-28
344409,JP-2031,AS,JP,JP-28
344410,JP-2032,AS,JP,JP-28
344411,JP-2033,AS,JP,JP-28
344412,JP-2034,AS,JP,JP-28
344413,JP-2035,AS,JP,JP-28
344414,JP-2036,AS,JP,JP-28
344415,JP-2037,AS,JP,JP-28
344416,JP-2038,AS,JP,JP-28
344417,JP-2039,AS,JP,JP-28
344425,JP-2040,AS,JP,JP-26
344426,JP-2041,AS,JP,JP-28
344427,JP-2042,AS,JP,JP-28
344428,JP-2043,AS,JP,JP-28
344429,JP-2044,AS,JP,JP-28
344430,JP-2045,AS,JP,JP-28
344431,JP-2046,AS,JP,JP-28
344432,JP-2047,AS,JP,JP-28
344433,JP-2048,AS,JP,JP-28
344434,JP-2049,AS,JP,JP-28
344435,JP-2050,AS,JP,JP-28
344436,JP-2051,AS,JP,JP-28
344437,JP-2052,AS,JP,JP-33
344438,JP-2053,AS,JP,JP-09
344439,JP-2054,AS,JP,JP-09
344440,JP-2055,AS,JP,JP-09
344441,JP-2056,AS,JP,JP-34
344442,JP-2057,AS,JP,JP-13
344443,JP-2058,AS,JP,JP-14
344444,JP-2059,AS,JP,JP-14
344445,JP-2060,AS,JP,JP-13
344458,JP-2061,AS,JP,JP-14
344459,JP-2062,AS,JP,JP-14
344460,JP-2063,AS,JP,JP-14
344461,JP-2064,AS,JP,JP-14
344471,JP-2065,AS,JP,JP-05
344472,JP-2066,AS,JP,JP-05
344473,JP-2067,AS,JP,JP-05
344474,JP-2068,AS,JP,JP-04
344475,JP-2069,AS,JP,JP-05
344476,JP-2070,AS,JP,JP-05
344478,JP-2071,AS,JP,JP-05
344479,JP-2072,AS,JP,JP-02
344480,JP-2073,AS,JP,JP-02
344481,JP-2074,AS,JP,JP-02
344482,JP-2075,AS,JP,JP-02
344483,JP-2076,AS,JP,JP-02
344484,JP-2077,AS,JP,JP-02
344485,JP-2078,AS,JP,JP-05
344486,JP-2079,AS,JP,JP-02
344487,JP-2080,AS,JP,JP-09
344488,JP-2081,AS,JP,JP-09
